fecha	param	valor
2018-04-02	turbidez	451.8333333333333
2018-04-02	conductividad	155.46666666666667
2018-04-03	pH	7.24
2018-04-03	alcalinidad	46
2018-04-03	turbidez	442.3333333333333
2018-04-03	conductividad	160.83333333333334
2018-04-04	pH	7.238333333333333
2018-04-04	alcalinidad	46.333333333333336
2018-04-04	turbidez	443.6666666666667
2018-04-04	conductividad	161.25
2018-04-05	pH	7.221666666666667
2018-04-05	alcalinidad	45.333333333333336
2018-04-05	turbidez	409.5
2018-04-05	conductividad	160.95
2018-04-06	pH	7.196666666666667
2018-04-06	alcalinidad	44.666666666666664
2018-04-06	turbidez	384
2018-04-06	conductividad	158.28333333333333
2018-04-07	pH	7.226666666666667
2018-04-07	alcalinidad	45.666666666666664
2018-04-07	turbidez	397.8333333333333
2018-04-07	conductividad	160.66666666666669
2018-04-08	pH	7.205
2018-04-08	alcalinidad	44
2018-04-08	turbidez	363.8333333333333
2018-04-08	conductividad	153.6
2018-04-09	pH	7.2
2018-04-09	alcalinidad	42.666666666666664
2018-04-09	turbidez	302
2018-04-09	conductividad	159.76666666666665
2018-04-10	pH	7.196666666666667
2018-04-10	alcalinidad	44
2018-04-10	turbidez	320.8333333333333
2018-04-10	conductividad	163.5
2018-04-11	pH	7.19
2018-04-11	alcalinidad	44.666666666666664
2018-04-11	turbidez	346.5
2018-04-11	conductividad	169.58333333333334
2018-04-12	pH	7.183333333333334
2018-04-12	alcalinidad	44
2018-04-12	turbidez	362
2018-04-12	conductividad	162.78333333333333
2018-04-13	pH	7.168333333333333
2018-04-13	alcalinidad	42.666666666666664
2018-04-13	turbidez	263.5
2018-04-13	conductividad	154.46666666666667
2018-04-14	pH	7.211666666666667
2018-04-14	alcalinidad	42.333333333333336
2018-04-14	turbidez	276.3333333333333
2018-04-14	conductividad	158.9
2018-04-15	pH	7.266666666666667
2018-04-15	alcalinidad	42.666666666666664
2018-04-15	turbidez	268.6666666666667
2018-04-15	conductividad	157.2
2018-04-16	pH	7.173333333333334
2018-04-16	alcalinidad	41.666666666666664
2018-04-16	turbidez	279.1666666666667
2018-04-16	conductividad	161
2018-04-17	pH	7.148333333333333
2018-04-17	alcalinidad	40.666666666666664
2018-04-17	turbidez	341.5
2018-04-17	conductividad	173.1
2018-04-18	pH	7.293333333333333
2018-04-18	alcalinidad	44
2018-04-18	turbidez	478.1666666666667
2018-04-18	conductividad	172.9
2018-04-19	pH	7.328333333333333
2018-04-19	alcalinidad	45
2018-04-19	turbidez	427
2018-04-19	conductividad	183.15
2018-04-20	pH	7.359999999999999
2018-04-20	alcalinidad	44
2018-04-20	turbidez	486
2018-04-20	conductividad	182.31666666666663
2018-04-21	pH	7.338333333333333
2018-04-21	alcalinidad	44
2018-04-21	turbidez	634.6666666666666
2018-04-21	conductividad	189.68333333333337
2018-04-22	pH	7.368333333333333
2018-04-22	alcalinidad	44
2018-04-22	turbidez	622.6666666666666
2018-04-22	conductividad	195.1
2018-04-23	pH	7.29
2018-04-23	alcalinidad	48.333333333333336
2018-04-23	turbidez	535.1666666666666
2018-04-23	conductividad	191.86666666666667
2018-04-24	pH	7.275
2018-04-24	alcalinidad	49.333333333333336
2018-04-24	turbidez	400.3333333333333
2018-04-24	conductividad	198.8
2018-04-25	pH	7.308333333333334
2018-04-25	alcalinidad	50
2018-04-25	turbidez	383
2018-04-25	conductividad	197
2018-04-26	pH	7.25
2018-04-26	alcalinidad	48.333333333333336
2018-04-26	turbidez	365.1666666666667
2018-04-26	conductividad	193.43333333333337
2018-04-27	pH	7.263333333333334
2018-04-27	alcalinidad	48
2018-04-27	turbidez	338.5
2018-04-27	conductividad	197.13333333333333
2018-04-28	pH	7.261666666666667
2018-04-28	alcalinidad	48
2018-04-28	turbidez	330.6666666666667
2018-04-28	conductividad	193.61666666666667
2018-04-29	pH	7.27
2018-04-29	alcalinidad	48
2018-04-29	turbidez	289.3333333333333
2018-04-29	conductividad	196.45
2018-04-30	pH	7.338333333333333
2018-04-30	alcalinidad	47.333333333333336
2018-04-30	turbidez	235.33333333333337
2018-04-30	conductividad	212.16666666666663
2018-05-01	pH	7.305
2018-05-01	alcalinidad	48
2018-05-01	turbidez	231.66666666666663
2018-05-01	conductividad	227
2018-05-02	pH	7.256666666666667
2018-05-02	alcalinidad	48
2018-05-02	turbidez	269
2018-05-02	conductividad	258
2018-05-03	pH	7.268
2018-05-03	alcalinidad	48
2018-05-03	turbidez	325.2
2018-05-03	conductividad	230.8
2018-05-04	pH	7.243333333333333
2018-05-04	alcalinidad	48
2018-05-04	turbidez	410.3333333333333
2018-05-04	conductividad	253.33333333333337
2018-05-05	pH	7.28
2018-05-05	alcalinidad	48
2018-05-05	turbidez	402.8333333333333
2018-05-05	conductividad	244.16666666666663
2018-05-06	pH	7.248333333333333
2018-05-06	alcalinidad	48
2018-05-06	turbidez	410.8333333333333
2018-05-06	conductividad	278.8333333333333
2018-05-07	pH	7.296666666666667
2018-05-07	alcalinidad	53
2018-05-07	turbidez	371.6666666666667
2018-05-07	conductividad	327.1666666666667
2018-05-08	pH	7.346666666666667
2018-05-08	alcalinidad	51.333333333333336
2018-05-08	turbidez	338.5
2018-05-08	conductividad	356.8333333333333
2018-05-09	pH	7.286666666666667
2018-05-09	alcalinidad	50.666666666666664
2018-05-09	turbidez	341.3333333333333
2018-05-09	conductividad	352.6666666666667
2018-05-10	pH	7.278333333333333
2018-05-10	alcalinidad	50
2018-05-10	turbidez	380.5
2018-05-10	conductividad	318.6666666666667
2018-05-11	pH	7.263333333333334
2018-05-11	alcalinidad	51.333333333333336
2018-05-11	turbidez	366
2018-05-11	conductividad	362
2018-05-12	pH	7.311666666666667
2018-05-12	alcalinidad	50
2018-05-12	turbidez	316
2018-05-12	conductividad	279.5
2018-05-13	pH	7.328333333333333
2018-05-13	alcalinidad	50
2018-05-13	turbidez	314.8333333333333
2018-05-13	conductividad	234.16666666666663
2018-05-14	pH	7.35
2018-05-14	alcalinidad	51
2018-05-14	turbidez	376.8333333333333
2018-05-14	conductividad	263.1666666666667
2018-05-15	pH	7.306666666666667
2018-05-15	alcalinidad	50
2018-05-15	turbidez	475.3333333333333
2018-05-15	conductividad	231
2018-05-16	pH	7.466
2018-05-16	alcalinidad	48.8
2018-05-16	turbidez	434.4
2018-05-16	conductividad	203.68
2018-05-17	pH	7.325
2018-05-17	alcalinidad	43
2018-05-17	turbidez	480.5
2018-05-17	conductividad	157.15
2018-05-18	pH	7.318333333333333
2018-05-18	alcalinidad	40.666666666666664
2018-05-18	turbidez	455.5
2018-05-18	conductividad	134.45
2018-05-19	pH	7.23
2018-05-19	alcalinidad	39.6
2018-05-19	turbidez	372.6
2018-05-19	conductividad	125.54
2018-05-20	pH	7.225
2018-05-20	alcalinidad	38
2018-05-20	turbidez	295.1666666666667
2018-05-20	conductividad	121.71666666666668
2018-05-21	pH	7.1466666666666665
2018-05-21	alcalinidad	33
2018-05-21	turbidez	262.1666666666667
2018-05-21	conductividad	117.5
2018-05-22	pH	7.056666666666667
2018-05-22	alcalinidad	34.666666666666664
2018-05-22	turbidez	265.3333333333333
2018-05-22	conductividad	121.4
2018-05-23	pH	7.08
2018-05-23	alcalinidad	34
2018-05-23	turbidez	211.66666666666663
2018-05-23	conductividad	124.53333333333332
2018-05-24	pH	7.138333333333334
2018-05-24	alcalinidad	34
2018-05-24	turbidez	211.16666666666663
2018-05-24	conductividad	126.71666666666668
2018-05-25	pH	7.12
2018-05-25	alcalinidad	34
2018-05-25	turbidez	205.83333333333337
2018-05-25	conductividad	123.53333333333332
2018-05-26	pH	7.238333333333333
2018-05-26	alcalinidad	34
2018-05-26	turbidez	181.5
2018-05-26	conductividad	125.81666666666666
2018-05-27	pH	7.17
2018-05-27	alcalinidad	34
2018-05-27	turbidez	158.16666666666666
2018-05-27	conductividad	131.2
2018-05-28	pH	7.1
2018-05-28	alcalinidad	34
2018-05-28	turbidez	151.33333333333334
2018-05-28	conductividad	129.16666666666666
2018-05-29	pH	7.0633333333333335
2018-05-29	alcalinidad	31.666666666666668
2018-05-29	turbidez	131.5
2018-05-29	conductividad	120.55
2018-05-30	pH	6.995
2018-05-30	alcalinidad	31.666666666666668
2018-05-30	turbidez	109.68333333333334
2018-05-30	conductividad	121.25
2018-05-31	pH	6.933333333333334
2018-05-31	alcalinidad	32
2018-05-31	turbidez	96.55
2018-05-31	conductividad	123.98333333333332
2018-06-01	pH	6.961666666666667
2018-06-01	alcalinidad	32
2018-06-01	turbidez	101.98333333333332
2018-06-01	conductividad	118.03333333333332
2018-06-02	pH	6.948333333333333
2018-06-02	alcalinidad	32
2018-06-02	turbidez	99.5
2018-06-02	conductividad	114.23333333333332
2018-06-03	pH	6.963333333333333
2018-06-03	alcalinidad	32
2018-06-03	turbidez	107.66666666666669
2018-06-03	conductividad	116.4
2018-06-04	pH	7.015000000000001
2018-06-04	alcalinidad	33.333333333333336
2018-06-04	turbidez	91.4
2018-06-04	conductividad	121.23333333333332
2018-06-05	pH	7.091666666666667
2018-06-05	alcalinidad	34
2018-06-05	turbidez	86
2018-06-05	conductividad	123.56666666666666
2018-06-06	pH	7.171666666666667
2018-06-06	alcalinidad	32.333333333333336
2018-06-06	turbidez	85.63333333333333
2018-06-06	conductividad	122.91666666666669
2018-06-07	pH	7.1450000000000005
2018-06-07	alcalinidad	33
2018-06-07	turbidez	89.8
2018-06-07	conductividad	116.75
2018-06-08	pH	7.126666666666667
2018-06-08	alcalinidad	34.666666666666664
2018-06-08	turbidez	93.9
2018-06-08	conductividad	178.88333333333333
2018-06-09	pH	7.215
2018-06-09	alcalinidad	34
2018-06-09	turbidez	84.18333333333334
2018-06-09	conductividad	125.63333333333334
2018-06-10	pH	7.24
2018-06-10	alcalinidad	34
2018-06-10	turbidez	78.15
2018-06-10	conductividad	132.26666666666665
2018-06-11	pH	7.151666666666666
2018-06-11	alcalinidad	34
2018-06-11	turbidez	99.35
2018-06-11	conductividad	141.96666666666667
2018-06-12	pH	7.178333333333334
2018-06-12	alcalinidad	34
2018-06-12	turbidez	90.05
2018-06-12	conductividad	120.61666666666666
2018-06-13	pH	7.145
2018-06-13	alcalinidad	34
2018-06-13	turbidez	89.25
2018-06-13	conductividad	120.53333333333332
2018-06-14	pH	7.268333333333333
2018-06-14	alcalinidad	34
2018-06-14	turbidez	82.03333333333333
2018-06-14	conductividad	119.71666666666668
2018-06-15	pH	7.325
2018-06-15	alcalinidad	34
2018-06-15	turbidez	80.46666666666667
2018-06-15	conductividad	124.61666666666667
2018-06-16	pH	7.276666666666666
2018-06-16	alcalinidad	34.666666666666664
2018-06-16	turbidez	81.81666666666666
2018-06-16	conductividad	118.58333333333331
2018-06-17	pH	7.315
2018-06-17	alcalinidad	34.333333333333336
2018-06-17	turbidez	81
2018-06-17	conductividad	119.5
2018-06-18	pH	7.261666666666667
2018-06-18	alcalinidad	36.333333333333336
2018-06-18	turbidez	74.83333333333333
2018-06-18	conductividad	120.51666666666668
2018-06-19	pH	7.318333333333333
2018-06-19	alcalinidad	36
2018-06-19	turbidez	73.58333333333334
2018-06-19	conductividad	123.88333333333333
2018-06-20	pH	7.291666666666666
2018-06-20	alcalinidad	35.333333333333336
2018-06-20	turbidez	67.13333333333333
2018-06-20	conductividad	129.23333333333332
2018-06-21	pH	7.288333333333333
2018-06-21	alcalinidad	36
2018-06-21	turbidez	63.43333333333333
2018-06-21	conductividad	138.71666666666667
2018-06-22	pH	7.276666666666666
2018-06-22	alcalinidad	35.666666666666664
2018-06-22	turbidez	61.61666666666667
2018-06-22	conductividad	129.4
2018-06-23	pH	7.301666666666667
2018-06-23	alcalinidad	34
2018-06-23	turbidez	74.43333333333334
2018-06-23	conductividad	134.3
2018-06-24	pH	7.326666666666666
2018-06-24	alcalinidad	34
2018-06-24	turbidez	73.28333333333333
2018-06-24	conductividad	124.28333333333332
2018-06-25	pH	7.343333333333333
2018-06-25	alcalinidad	34
2018-06-25	turbidez	70.10000000000001
2018-06-25	conductividad	124.85
2018-06-26	pH	7.221666666666667
2018-06-26	alcalinidad	34
2018-06-26	turbidez	55.85
2018-06-26	conductividad	139.05
2018-06-27	pH	7.208333333333333
2018-06-27	alcalinidad	34.666666666666664
2018-06-27	turbidez	59.05
2018-06-27	conductividad	141.05
2018-06-28	pH	7.198333333333333
2018-06-28	alcalinidad	35.333333333333336
2018-06-28	turbidez	57
2018-06-28	conductividad	147.35
2018-06-29	pH	7.231666666666667
2018-06-29	alcalinidad	35.333333333333336
2018-06-29	turbidez	61.583333333333336
2018-06-29	conductividad	157.7
2018-06-30	pH	7.223333333333334
2018-06-30	alcalinidad	35.333333333333336
2018-06-30	turbidez	65
2018-06-30	conductividad	143.04999999999998
2018-07-01	pH	7.255
2018-07-01	alcalinidad	36
2018-07-01	turbidez	67.01666666666667
2018-07-01	conductividad	142
2018-07-02	pH	7.235
2018-07-02	alcalinidad	36.666666666666664
2018-07-02	turbidez	61.766666666666666
2018-07-02	conductividad	154.93333333333334
2018-07-03	pH	7.251666666666667
2018-07-03	alcalinidad	36
2018-07-03	turbidez	73.48333333333333
2018-07-03	conductividad	174.63333333333333
2018-07-04	pH	7.234999999999999
2018-07-04	alcalinidad	36
2018-07-04	turbidez	61.58
2018-07-04	conductividad	139.16666666666666
2018-07-05	pH	7.24
2018-07-05	alcalinidad	36
2018-07-05	turbidez	57.15
2018-07-05	conductividad	143.51666666666665
2018-07-06	pH	7.268
2018-07-06	alcalinidad	35.2
2018-07-06	turbidez	49.48
2018-07-06	conductividad	136.07999999999998
2018-07-07	pH	7.306666666666667
2018-07-07	alcalinidad	35.333333333333336
2018-07-07	turbidez	49.81666666666667
2018-07-07	conductividad	129.91666666666669
2018-07-08	pH	7.295
2018-07-08	alcalinidad	35.333333333333336
2018-07-08	turbidez	50.63333333333333
2018-07-08	conductividad	130.95
2018-07-09	pH	7.25
2018-07-09	alcalinidad	35
2018-07-09	turbidez	54.86666666666667
2018-07-09	conductividad	133.61666666666667
2018-07-10	pH	7.264
2018-07-10	alcalinidad	36
2018-07-10	turbidez	59.48
2018-07-10	conductividad	162
2018-07-11	pH	7.245
2018-07-11	alcalinidad	38
2018-07-11	turbidez	52.45
2018-07-11	conductividad	136.96666666666667
2018-07-12	pH	7.17
2018-07-12	alcalinidad	37.333333333333336
2018-07-12	turbidez	46.9
2018-07-12	conductividad	140.91666666666666
2018-07-13	pH	7.12
2018-07-13	alcalinidad	38
2018-07-13	turbidez	47.71666666666667
2018-07-13	conductividad	143.71666666666667
2018-07-14	pH	7.243333333333333
2018-07-14	alcalinidad	38
2018-07-14	turbidez	46.18333333333334
2018-07-14	conductividad	142.11666666666667
2018-07-15	pH	7.233333333333333
2018-07-15	alcalinidad	37.666666666666664
2018-07-15	turbidez	52.1
2018-07-15	conductividad	142.4
2018-07-16	pH	7.286
2018-07-16	alcalinidad	38.8
2018-07-16	turbidez	45.400000000000006
2018-07-16	conductividad	155.06
2018-07-17	pH	7.258333333333333
2018-07-17	alcalinidad	39.666666666666664
2018-07-17	turbidez	49.983333333333334
2018-07-17	conductividad	156.71666666666667
2018-07-18	pH	7.28
2018-07-18	alcalinidad	40
2018-07-18	turbidez	53.5
2018-07-18	conductividad	161.53333333333333
2018-07-19	pH	7.278333333333333
2018-07-19	alcalinidad	40
2018-07-19	turbidez	44.71666666666667
2018-07-19	conductividad	161.6
2018-07-20	pH	7.25
2018-07-20	alcalinidad	38.333333333333336
2018-07-20	turbidez	53.28333333333333
2018-07-20	conductividad	151.65
2018-07-21	pH	7.233333333333333
2018-07-21	alcalinidad	39.333333333333336
2018-07-21	turbidez	50.06666666666667
2018-07-21	conductividad	150.76666666666665
2018-07-22	pH	7.25
2018-07-22	alcalinidad	40
2018-07-22	turbidez	51.96666666666667
2018-07-22	conductividad	149.98
2018-07-23	pH	7.28
2018-07-23	alcalinidad	39.666666666666664
2018-07-23	turbidez	93.78333333333332
2018-07-23	conductividad	353.81666666666666
2018-07-24	pH	7.26
2018-07-24	alcalinidad	40.333333333333336
2018-07-24	turbidez	85.46666666666667
2018-07-24	conductividad	176.58333333333334
2018-07-25	pH	7.248333333333333
2018-07-25	alcalinidad	45
2018-07-25	turbidez	60.31666666666666
2018-07-25	conductividad	214.5
2018-07-26	pH	7.266666666666667
2018-07-26	alcalinidad	44
2018-07-26	turbidez	58.81666666666666
2018-07-26	conductividad	204.33333333333337
2018-07-27	pH	7.275
2018-07-27	alcalinidad	44
2018-07-27	turbidez	52.78333333333333
2018-07-27	conductividad	270
2018-07-28	pH	7.326666666666666
2018-07-28	alcalinidad	44
2018-07-28	turbidez	54.266666666666666
2018-07-28	conductividad	283.6666666666667
2018-07-29	pH	7.263333333333334
2018-07-29	alcalinidad	44
2018-07-29	turbidez	60.71666666666667
2018-07-29	conductividad	279
2018-07-30	pH	7.298333333333334
2018-07-30	alcalinidad	43
2018-07-30	turbidez	42.06666666666666
2018-07-30	conductividad	242.5
2018-07-31	pH	7.326
2018-07-31	alcalinidad	43.6
2018-07-31	turbidez	55.22
2018-07-31	conductividad	272.2
2018-08-01	pH	7.256666666666667
2018-08-01	alcalinidad	43.333333333333336
2018-08-01	turbidez	41.483333333333334
2018-08-01	conductividad	227.66666666666663
2018-08-02	pH	7.276666666666666
2018-08-02	alcalinidad	40.333333333333336
2018-08-02	turbidez	40.53333333333333
2018-08-02	conductividad	193.81666666666663
2018-08-03	pH	7.228333333333333
2018-08-03	alcalinidad	41.333333333333336
2018-08-03	turbidez	38.4
2018-08-03	conductividad	182.35
2018-08-04	pH	7.303333333333334
2018-08-04	alcalinidad	41.333333333333336
2018-08-04	turbidez	39.66666666666667
2018-08-04	conductividad	185.51666666666665
2018-08-05	pH	7.356666666666667
2018-08-05	alcalinidad	41.333333333333336
2018-08-05	turbidez	35.8
2018-08-05	conductividad	225.5
2018-08-06	pH	7.148333333333333
2018-08-06	alcalinidad	44
2018-08-06	turbidez	36.166666666666664
2018-08-06	conductividad	293.5
2018-08-07	pH	7.353333333333333
2018-08-07	alcalinidad	45.333333333333336
2018-08-07	turbidez	43.22
2018-08-07	conductividad	266.5
2018-08-08	pH	7.378333333333334
2018-08-08	alcalinidad	42
2018-08-08	turbidez	55.95
2018-08-08	conductividad	216.66666666666663
2018-08-09	pH	7.351666666666667
2018-08-09	alcalinidad	41
2018-08-09	turbidez	46.71666666666667
2018-08-09	conductividad	190.31666666666663
2018-08-10	pH	7.38
2018-08-10	alcalinidad	40.666666666666664
2018-08-10	turbidez	42.516666666666666
2018-08-10	conductividad	176.45
2018-08-11	pH	7.34
2018-08-11	alcalinidad	40.666666666666664
2018-08-11	turbidez	41.35
2018-08-11	conductividad	163.43333333333334
2018-08-12	pH	7.353333333333333
2018-08-12	alcalinidad	41.333333333333336
2018-08-12	turbidez	40.43333333333334
2018-08-12	conductividad	166.56666666666666
2018-08-13	pH	7.315
2018-08-13	alcalinidad	38.333333333333336
2018-08-13	turbidez	35.68333333333334
2018-08-13	conductividad	212.35
2018-08-14	pH	7.246666666666666
2018-08-14	alcalinidad	40.666666666666664
2018-08-14	turbidez	39.93333333333334
2018-08-14	conductividad	210.16666666666663
2018-08-15	pH	7.311666666666667
2018-08-15	alcalinidad	40
2018-08-15	turbidez	33.016666666666666
2018-08-15	conductividad	173.28333333333333
2018-08-16	pH	7.381666666666667
2018-08-16	alcalinidad	38.333333333333336
2018-08-16	turbidez	32.65
2018-08-16	conductividad	167.48333333333332
2018-08-17	pH	7.323333333333333
2018-08-17	alcalinidad	36
2018-08-17	turbidez	34.266666666666666
2018-08-17	conductividad	148.25
2018-08-18	pH	7.333333333333333
2018-08-18	alcalinidad	36
2018-08-18	turbidez	31.883333333333333
2018-08-18	conductividad	160.51666666666668
2018-08-19	pH	7.361666666666666
2018-08-19	alcalinidad	37.666666666666664
2018-08-19	turbidez	67.41666666666667
2018-08-19	conductividad	159.56666666666666
2018-08-20	pH	7.413333333333333
2018-08-20	alcalinidad	38.666666666666664
2018-08-20	turbidez	74.23333333333333
2018-08-20	conductividad	194.65
2018-08-21	pH	7.301666666666667
2018-08-21	alcalinidad	42.666666666666664
2018-08-21	turbidez	31.65
2018-08-21	conductividad	218
2018-08-22	pH	7.266666666666667
2018-08-22	alcalinidad	38.666666666666664
2018-08-22	turbidez	34.666666666666664
2018-08-22	conductividad	168.65
2018-08-23	pH	7.335
2018-08-23	alcalinidad	36.666666666666664
2018-08-23	turbidez	26.96666666666667
2018-08-23	conductividad	169.16666666666666
2018-08-24	pH	7.286666666666667
2018-08-24	alcalinidad	36.666666666666664
2018-08-24	turbidez	27.916666666666668
2018-08-24	conductividad	194.9
2018-08-25	pH	7.233333333333333
2018-08-25	alcalinidad	38
2018-08-25	turbidez	28.816666666666663
2018-08-25	conductividad	222.53333333333333
2018-08-26	pH	7.27
2018-08-26	alcalinidad	38
2018-08-26	turbidez	30.21666666666667
2018-08-26	conductividad	193.28333333333333
2018-08-27	pH	7.383333333333333
2018-08-27	alcalinidad	38
2018-08-27	turbidez	32.7
2018-08-27	conductividad	195.08333333333337
2018-08-28	pH	7.351666666666667
2018-08-28	alcalinidad	39.333333333333336
2018-08-28	turbidez	27.933333333333337
2018-08-28	conductividad	244.83333333333337
2018-08-29	pH	7.395
2018-08-29	alcalinidad	39.333333333333336
2018-08-29	turbidez	27.35
2018-08-29	conductividad	225.33333333333337
2018-08-30	pH	7.341666666666667
2018-08-30	alcalinidad	39.333333333333336
2018-08-30	turbidez	26.416666666666668
2018-08-30	conductividad	220.66666666666663
2018-08-31	pH	7.318333333333333
2018-08-31	alcalinidad	37.666666666666664
2018-08-31	turbidez	31.866666666666667
2018-08-31	conductividad	215.83333333333337
2018-09-01	pH	7.35
2018-09-01	alcalinidad	38
2018-09-01	turbidez	32.2
2018-09-01	conductividad	189.11666666666667
2018-09-02	pH	7.388333333333334
2018-09-02	alcalinidad	38.333333333333336
2018-09-02	turbidez	32.65
2018-09-02	conductividad	201.53333333333333
2018-09-03	pH	7.328333333333333
2018-09-03	alcalinidad	39.333333333333336
2018-09-03	turbidez	31.15
2018-09-03	conductividad	208.83333333333337
2018-09-04	pH	7.386666666666667
2018-09-04	alcalinidad	39.333333333333336
2018-09-04	turbidez	27.45
2018-09-04	conductividad	225.33333333333337
2018-09-05	pH	7.436666666666667
2018-09-05	alcalinidad	40.333333333333336
2018-09-05	turbidez	26.55
2018-09-05	conductividad	200.18333333333337
2018-09-06	pH	7.433333333333334
2018-09-06	alcalinidad	38.666666666666664
2018-09-06	turbidez	27.85
2018-09-06	conductividad	196.78333333333333
2018-09-07	pH	7.416666666666667
2018-09-07	alcalinidad	38.666666666666664
2018-09-07	turbidez	26.45
2018-09-07	conductividad	193.41666666666663
2018-09-08	pH	7.346666666666667
2018-09-08	alcalinidad	38.666666666666664
2018-09-08	turbidez	26.21666666666667
2018-09-08	conductividad	190.2
2018-09-09	pH	7.418333333333333
2018-09-09	alcalinidad	39.333333333333336
2018-09-09	turbidez	27.666666666666668
2018-09-09	conductividad	189.86666666666667
2018-09-10	pH	7.455
2018-09-10	alcalinidad	38.666666666666664
2018-09-10	turbidez	26.45
2018-09-10	conductividad	223.23333333333335
2018-09-11	pH	7.341666666666667
2018-09-11	alcalinidad	39.666666666666664
2018-09-11	turbidez	26.65
2018-09-11	conductividad	244.11666666666667
2018-09-12	pH	7.326666666666666
2018-09-12	alcalinidad	41.333333333333336
2018-09-12	turbidez	22.483333333333334
2018-09-12	conductividad	295.5
2018-09-13	pH	7.428333333333333
2018-09-13	alcalinidad	40
2018-09-13	turbidez	24.483333333333334
2018-09-13	conductividad	277.5
2018-09-14	pH	7.388333333333334
2018-09-14	alcalinidad	42
2018-09-14	turbidez	24.183333333333337
2018-09-14	conductividad	287.6666666666667
2018-09-15	pH	7.331666666666667
2018-09-15	alcalinidad	40
2018-09-15	turbidez	26.75
2018-09-15	conductividad	252
2018-09-16	pH	7.416666666666666
2018-09-16	alcalinidad	40
2018-09-16	turbidez	25.983333333333334
2018-09-16	conductividad	304
2018-09-17	pH	7.488333333333333
2018-09-17	alcalinidad	44.666666666666664
2018-09-17	turbidez	28.133333333333333
2018-09-17	conductividad	362
2018-09-18	pH	7.401666666666666
2018-09-18	alcalinidad	43.666666666666664
2018-09-18	turbidez	26.8
2018-09-18	conductividad	331.5
2018-09-19	pH	7.353333333333333
2018-09-19	alcalinidad	45.333333333333336
2018-09-19	turbidez	27.65
2018-09-19	conductividad	385.3333333333333
2018-09-20	pH	7.391666666666667
2018-09-20	alcalinidad	46
2018-09-20	turbidez	38.833333333333336
2018-09-20	conductividad	297.1666666666667
2018-09-21	pH	7.386666666666667
2018-09-21	alcalinidad	44.333333333333336
2018-09-21	turbidez	29.71666666666667
2018-09-21	conductividad	311.8333333333333
2018-09-22	pH	7.423333333333334
2018-09-22	alcalinidad	44
2018-09-22	turbidez	35.733333333333334
2018-09-22	conductividad	321.3333333333333
2018-09-23	pH	7.388333333333334
2018-09-23	alcalinidad	44
2018-09-23	turbidez	38.15
2018-09-23	conductividad	340.6666666666667
2018-09-24	pH	7.455
2018-09-24	alcalinidad	36.333333333333336
2018-09-24	turbidez	61.75
2018-09-24	conductividad	225.38333333333333
2018-09-25	pH	7.47
2018-09-25	alcalinidad	37.333333333333336
2018-09-25	turbidez	38
2018-09-25	conductividad	232.66666666666663
2018-09-26	pH	7.456666666666667
2018-09-26	alcalinidad	37.333333333333336
2018-09-26	turbidez	38.85
2018-09-26	conductividad	168.43333333333334
2018-09-27	pH	7.428333333333334
2018-09-27	alcalinidad	32.666666666666664
2018-09-27	turbidez	31.616666666666667
2018-09-27	conductividad	125.51666666666668
2018-09-28	pH	7.378333333333334
2018-09-28	alcalinidad	31.333333333333332
2018-09-28	turbidez	30.683333333333337
2018-09-28	conductividad	127.21666666666668
2018-09-29	pH	7.388333333333334
2018-09-29	alcalinidad	31.333333333333332
2018-09-29	turbidez	36.833333333333336
2018-09-29	conductividad	131.26666666666668
2018-09-30	pH	7.475
2018-09-30	alcalinidad	31.333333333333332
2018-09-30	turbidez	49.96666666666667
2018-09-30	conductividad	140.38333333333333
2018-10-01	pH	7.443333333333333
2018-10-01	alcalinidad	32.666666666666664
2018-10-01	turbidez	36.7
2018-10-01	conductividad	177.51666666666665
2018-10-02	pH	7.453333333333333
2018-10-02	alcalinidad	30
2018-10-02	turbidez	57.166666666666664
2018-10-02	conductividad	175.46666666666667
2018-10-03	pH	7.493333333333333
2018-10-03	alcalinidad	32
2018-10-03	turbidez	34.833333333333336
2018-10-03	conductividad	195.4
2018-10-04	pH	7.448333333333333
2018-10-04	alcalinidad	32
2018-10-04	turbidez	35.71666666666667
2018-10-04	conductividad	191.06666666666663
2018-10-05	pH	7.505
2018-10-05	alcalinidad	32
2018-10-05	turbidez	34.93333333333334
2018-10-05	conductividad	182.91666666666663
2018-10-06	pH	7.451666666666666
2018-10-06	alcalinidad	32
2018-10-06	turbidez	35.233333333333334
2018-10-06	conductividad	182.11666666666667
2018-10-07	pH	7.46
2018-10-07	alcalinidad	32
2018-10-07	turbidez	36.3
2018-10-07	conductividad	185.53333333333333
2018-10-08	pH	7.361666666666666
2018-10-08	alcalinidad	28.666666666666668
2018-10-08	turbidez	30.7
2018-10-08	conductividad	182.2
2018-10-09	pH	7.281666666666666
2018-10-09	alcalinidad	31.333333333333332
2018-10-09	turbidez	26.65
2018-10-09	conductividad	180.81666666666663
2018-10-10	pH	7.321666666666666
2018-10-10	alcalinidad	30
2018-10-10	turbidez	33.96666666666667
2018-10-10	conductividad	155.86666666666667
2018-10-11	pH	7.385
2018-10-11	alcalinidad	29.666666666666668
2018-10-11	turbidez	33.18333333333334
2018-10-11	conductividad	155.95
2018-10-12	pH	7.348333333333334
2018-10-12	alcalinidad	28
2018-10-12	turbidez	35.95
